#	date	

18:15:24.274558		MAIN	INFO	SCENARIO	FILENAME	sample_scenario_complete.txt
18:15:24.274759		MAIN	INFO	SCREENSIZE	WIDTH	1920
18:15:24.274845		MAIN	INFO	SCREENSIZE	HEIGHT	1080
18:15:24.283350		MAIN	INFO	COMMUNICATIONS	AOI_X	[0, 563]
18:15:24.283552		MAIN	INFO	COMMUNICATIONS	AOI_Y	[580, 1080]
18:15:24.284062		MAIN	INFO	SYSMON	AOI_X	[0, 668]
18:15:24.284186		MAIN	INFO	SYSMON	AOI_Y	[40, 540]
18:15:24.284447		MAIN	INFO	TRACK	AOI_X	[563, 1585]
18:15:24.284544		MAIN	INFO	TRACK	AOI_Y	[40, 540]
18:15:24.284768		MAIN	INFO	RESMAN	AOI_X	[563, 1585]
18:15:24.284943		MAIN	INFO	RESMAN	AOI_Y	[580, 1080]
18:15:24.285170		MAIN	INFO	PUMPSTATUS	AOI_X	[1576, 1919]
18:15:24.285263		MAIN	INFO	PUMPSTATUS	AOI_Y	[580, 1080]
18:15:24.285463		MAIN	INFO	SCHEDULING	AOI_X	[1576, 1919]
18:15:24.285564		MAIN	INFO	SCHEDULING	AOI_Y	[40, 540]
18:15:24.308325		MAIN	SCENARIO	COMMUNICATIONS	CALLSIGNREGEX	[A-Z][A-Z]\d\d
18:15:24.308436		MAIN	SCENARIO	COMMUNICATIONS	OTHERCALLSIGNNUMBER	5
18:15:24.308466		MAIN	SCENARIO	COMMUNICATIONS	VOICEGENDER	male
18:15:24.308491		MAIN	SCENARIO	COMMUNICATIONS	VOICEIDIOM	english
18:15:24.310457		COMMUN	STATE	OWNCALLSIGN		AR59
18:15:24.329363		COMMUN	STATE	OTHERCALLSIGN		['EC71', 'PO30', 'SK64', 'ZD28', 'JG86']
18:15:24.331420		MAIN	STATE	COMMUNICATIONS	START
18:15:24.347588		MAIN	STATE	SYSMON	START
18:15:24.347906		TRACK	STATE	TARGET	X	0.5
18:15:24.347954		TRACK	STATE	TARGET	Y	0.5
18:15:24.347977		TRACK	STATE	TARGET	RADIUS	0.1
18:15:24.347998		TRACK	STATE		MODE	MANUAL
18:15:24.348016		MAIN	STATE	TRACK	START
18:15:24.370065		TRACK	STATE	CURSOR	X	-0.005522319484932897
18:15:24.370425		TRACK	STATE	CURSOR	Y	0.11363807612342626
18:15:24.390431		TRACK	STATE	CURSOR	X	-0.005468933082961462
18:15:24.390953		TRACK	STATE	CURSOR	Y	0.11321344549921651
18:15:24.410133		TRACK	STATE	CURSOR	X	-0.005420135586415316
18:15:24.410239		TRACK	STATE	CURSOR	Y	0.11276840495240177
18:15:24.430376		TRACK	STATE	CURSOR	X	-0.005373869067975194
18:15:24.430492		TRACK	STATE	CURSOR	Y	0.11227924842128617
18:15:24.450663		TRACK	STATE	CURSOR	X	-0.005334569418223532
18:15:24.450776		TRACK	STATE	CURSOR	Y	0.11179266300682932
18:15:24.470899		TRACK	STATE	CURSOR	X	-0.005299945170088675
18:15:24.471006		TRACK	STATE	CURSOR	Y	0.11128596257305835
18:15:24.491293		TRACK	STATE	CURSOR	X	-0.0052700228164659635
18:15:24.491408		TRACK	STATE	CURSOR	Y	0.11075925030759091
18:15:24.511671		TRACK	STATE	CURSOR	X	-0.005243692712697201
18:15:24.511937		TRACK	STATE	CURSOR	Y	0.11018478112336529
18:15:24.532186		TRACK	STATE	CURSOR	X	-0.005223488117378577
18:15:24.532292		TRACK	STATE	CURSOR	Y	0.10961738058985628
18:15:24.552835		TRACK	STATE	CURSOR	X	-0.005207414842783364
18:15:24.552942		TRACK	STATE	CURSOR	Y	0.10900043412977918
18:15:24.572854		TRACK	STATE	CURSOR	X	-0.005197027274453185
18:15:24.572952		TRACK	STATE	CURSOR	Y	0.10839281945629699
18:15:24.593018		TRACK	STATE	CURSOR	X	-0.005191462043121727
18:15:24.593127		TRACK	STATE	CURSOR	Y	0.10776576825892376
18:15:24.613323		TRACK	STATE	CURSOR	X	-0.005190831217325285
18:15:24.613428		TRACK	STATE	CURSOR	Y	0.10708657978567206
18:15:24.633593		TRACK	STATE	CURSOR	X	-0.005195215397316645
18:15:24.633703		TRACK	STATE	CURSOR	Y	0.10642006934998945
18:15:24.653796		TRACK	STATE	CURSOR	X	-0.00520448197124454
18:15:24.653904		TRACK	STATE	CURSOR	Y	0.10573450489597273
18:15:24.674022		TRACK	STATE	CURSOR	X	-0.00521864864090299
18:15:24.674134		TRACK	STATE	CURSOR	Y	0.10503001797135808
