#	date	

11:11:04.337349		MAIN	INFO	SCENARIO	FILENAME	complete_track.txt
11:11:04.337654		MAIN	INFO	SCREENSIZE	WIDTH	1920
11:11:04.337822		MAIN	INFO	SCREENSIZE	HEIGHT	1080
11:11:04.344402		MAIN	INFO	COMMUNICATIONS	AOI_X	[0, 563]
11:11:04.344459		MAIN	INFO	COMMUNICATIONS	AOI_Y	[580, 1080]
11:11:04.344703		MAIN	INFO	SYSMON	AOI_X	[0, 668]
11:11:04.344747		MAIN	INFO	SYSMON	AOI_Y	[40, 540]
11:11:04.344838		MAIN	INFO	TRACK	AOI_X	[563, 1585]
11:11:04.344878		MAIN	INFO	TRACK	AOI_Y	[40, 540]
11:11:04.344974		MAIN	INFO	RESMAN	AOI_X	[563, 1585]
11:11:04.345019		MAIN	INFO	RESMAN	AOI_Y	[580, 1080]
11:11:04.345092		MAIN	INFO	PUMPSTATUS	AOI_X	[1576, 1919]
11:11:04.345125		MAIN	INFO	PUMPSTATUS	AOI_Y	[580, 1080]
11:11:04.345194		MAIN	INFO	SCHEDULING	AOI_X	[1576, 1919]
11:11:04.345228		MAIN	INFO	SCHEDULING	AOI_Y	[40, 540]
11:11:04.368248		MAIN	SCENARIO	TRACK	CURSORCOLOR	#009900
11:11:04.368613		TRACK	STATE	TARGET	X	0.5
11:11:04.368673		TRACK	STATE	TARGET	Y	0.5
11:11:04.368699		TRACK	STATE	TARGET	RADIUS	0.1
11:11:04.368723		TRACK	STATE		MODE	MANUAL
11:11:04.368743		MAIN	STATE	TRACK	START
11:11:04.368788		MAIN	SCENARIO	TRACK	AUTOMATICSOLVER	True
11:11:04.389940		TRACK	STATE	CURSOR	X	-0.0055251087259057625
11:11:04.390474		TRACK	STATE	CURSOR	Y	0.10365877026351329
11:11:04.411733		TRACK	STATE	CURSOR	X	-0.005466383974426105
11:11:04.411857		TRACK	STATE	CURSOR	Y	0.09319167744443395
11:11:04.432408		TRACK	STATE	CURSOR	X	-0.0054155093623492285
11:11:04.432521		TRACK	STATE	CURSOR	Y	0.08272278191914866
11:11:04.452623		TRACK	STATE	CURSOR	X	-0.005371793464251262
11:11:04.452733		TRACK	STATE	CURSOR	Y	0.07225539843887425
11:11:04.473113		TRACK	STATE	CURSOR	X	-0.005330896155917725
