#	date	

23:48:27.590244		MAIN	INFO	SCENARIO	FILENAME	complete_track.txt
23:48:27.590578		MAIN	INFO	SCREENSIZE	WIDTH	1920
23:48:27.590770		MAIN	INFO	SCREENSIZE	HEIGHT	1080
23:48:27.597502		MAIN	INFO	COMMUNICATIONS	AOI_X	[0, 563]
23:48:27.597563		MAIN	INFO	COMMUNICATIONS	AOI_Y	[580, 1080]
23:48:27.597804		MAIN	INFO	SYSMON	AOI_X	[0, 668]
23:48:27.597849		MAIN	INFO	SYSMON	AOI_Y	[40, 540]
23:48:27.597946		MAIN	INFO	TRACK	AOI_X	[563, 1585]
23:48:27.598002		MAIN	INFO	TRACK	AOI_Y	[40, 540]
23:48:27.598084		MAIN	INFO	RESMAN	AOI_X	[563, 1585]
23:48:27.598116		MAIN	INFO	RESMAN	AOI_Y	[580, 1080]
23:48:27.598200		MAIN	INFO	PUMPSTATUS	AOI_X	[1576, 1919]
23:48:27.598257		MAIN	INFO	PUMPSTATUS	AOI_Y	[580, 1080]
23:48:27.598328		MAIN	INFO	SCHEDULING	AOI_X	[1576, 1919]
23:48:27.598358		MAIN	INFO	SCHEDULING	AOI_Y	[40, 540]
23:48:27.623097		MAIN	SCENARIO	TRACK	CURSORCOLOR	#009900
23:48:27.623526		TRACK	STATE	TARGET	X	0.5
23:48:27.623612		TRACK	STATE	TARGET	Y	0.5
23:48:27.623657		TRACK	STATE	TARGET	RADIUS	0.1
23:48:27.623705		TRACK	STATE		MODE	MANUAL
23:48:27.623745		MAIN	STATE	TRACK	START
23:48:27.623844		MAIN	SCENARIO	TRACK	AUTOMATICSOLVER	False
23:48:27.671198		TRACK	STATE	CURSOR	X	-0.0054538106483831466
23:48:27.671319		TRACK	STATE	CURSOR	Y	0.113082072190821
23:48:27.691229		TRACK	STATE	CURSOR	X	-0.005406395577629629
23:48:27.691334		TRACK	STATE	CURSOR	Y	0.11263092672942047
23:48:27.711353		TRACK	STATE	CURSOR	X	-0.005363607320375867
23:48:27.711473		TRACK	STATE	CURSOR	Y	0.11215949337377058
23:48:27.731549		TRACK	STATE	CURSOR	X	-0.005325473986516986
23:48:27.731675		TRACK	STATE	CURSOR	Y	0.11166786970518137
23:48:27.751747		TRACK	STATE	CURSOR	X	-0.005292022764658326
23:48:27.751852		TRACK	STATE	CURSOR	Y	0.11115615651515394
23:48:27.771759		TRACK	STATE	CURSOR	X	-0.0052632799149001
23:48:27.771860		TRACK	STATE	CURSOR	Y	0.11062445778777617
23:48:27.791907		TRACK	STATE	CURSOR	X	-0.005239270761763652
23:48:27.792020		TRACK	STATE	CURSOR	Y	0.11007288068164307
23:48:27.812054		TRACK	STATE	CURSOR	X	-0.005220019687264117
23:48:27.812182		TRACK	STATE	CURSOR	Y	0.10950153551130931
23:48:27.832226		TRACK	STATE	CURSOR	X	-0.0052049525679114155
23:48:27.832374		TRACK	STATE	CURSOR	Y	0.1088804718832657
23:48:27.852323		TRACK	STATE	CURSOR	X	-0.005195527765127513
23:48:27.852447		TRACK	STATE	CURSOR	Y	0.10826896026989062
23:48:27.872607		TRACK	STATE	CURSOR	X	-0.005190929515237697
23:48:27.872729		TRACK	STATE	CURSOR	Y	0.10763803634353863
23:48:27.892856		TRACK	STATE	CURSOR	X	-0.005191178315275935
23:48:27.892977		TRACK	STATE	CURSOR	Y	0.10698782300113781
23:48:27.913109		TRACK	STATE	CURSOR	X	-0.005196293687029137
23:48:27.913225		TRACK	STATE	CURSOR	Y	0.1063184461948325
23:48:27.933358		TRACK	STATE	CURSOR	X	-0.005206922748484222
23:48:27.933473		TRACK	STATE	CURSOR	Y	0.10559511704634701
23:48:27.953616		TRACK	STATE	CURSOR	X	-0.005222071474304313
23:48:27.953729		TRACK	STATE	CURSOR	Y	0.10488686167714191
23:48:27.973782		TRACK	STATE	CURSOR	X	-0.005242140228028232
23:48:27.973886		TRACK	STATE	CURSOR	Y	0.10415984564373482
23:48:27.993967		TRACK	STATE	CURSOR	X	-0.005267144521603577
23:48:27.994082		TRACK	STATE	CURSOR	Y	0.10341420704914935
23:48:28.014040		TRACK	STATE	CURSOR	X	-0.005297098862839994
23:48:28.014143		TRACK	STATE	CURSOR	Y	0.10265008693936865
23:48:28.034062		TRACK	STATE	CURSOR	X	-0.00533201675015547
23:48:28.034173		TRACK	STATE	CURSOR	Y	0.101867629279776
23:48:28.054073		TRACK	STATE	CURSOR	X	-0.005371910667479857
23:48:28.054182		TRACK	STATE	CURSOR	Y	0.10106698093116569
23:48:28.074132		TRACK	STATE	CURSOR	X	-0.005419167263287283
23:48:28.074230		TRACK	STATE	CURSOR	Y	0.10020688630971357
23:48:28.094256		TRACK	STATE	CURSOR	X	-0.005469296762294545
23:48:28.094365		TRACK	STATE	CURSOR	Y	0.09936941826149985
23:48:28.114450		TRACK	STATE	CURSOR	X	-0.005524434051063777
23:48:28.114561		TRACK	STATE	CURSOR	Y	0.09851422507636158
23:48:28.134532		TRACK	STATE	CURSOR	X	-0.005584587455995503
23:48:28.134641		TRACK	STATE	CURSOR	Y	0.0976414650874256
23:48:28.154651		TRACK	STATE	CURSOR	X	-0.005649764265690971
23:48:28.154756		TRACK	STATE	CURSOR	Y	0.09675129939562895
23:48:28.174794		TRACK	STATE	CURSOR	X	-0.005719970726822084
23:48:28.174914		TRACK	STATE	CURSOR	Y	0.09584389184320054
23:48:28.194953		TRACK	STATE	CURSOR	X	-0.005795212040164181
23:48:28.195053		TRACK	STATE	CURSOR	Y	0.09491940898673723
23:48:28.215100		TRACK	STATE	CURSOR	X	-0.005875492356791208
23:48:28.215209		TRACK	STATE	CURSOR	Y	0.09397802006988358
23:48:28.235338		TRACK	STATE	CURSOR	X	-0.005965213291589509
23:48:28.235447		TRACK	STATE	CURSOR	Y	0.09297155468983563
23:48:28.255475		TRACK	STATE	CURSOR	X	-0.006055832092834862
23:48:28.255587		TRACK	STATE	CURSOR	Y	0.09199604863949919
23:48:28.275574		TRACK	STATE	CURSOR	X	-0.006151496037953748
23:48:28.275682		TRACK	STATE	CURSOR	Y	0.09100416902748483
23:48:28.295624		TRACK	STATE	CURSOR	X	-0.006252204991216999
23:48:28.295729		TRACK	STATE	CURSOR	Y	0.08999609569245941
23:48:28.315692		TRACK	STATE	CURSOR	X	-0.006357957750499521
23:48:28.315789		TRACK	STATE	CURSOR	Y	0.08897201101619111
23:48:28.335772		TRACK	STATE	CURSOR	X	-0.006468752044477342
23:48:28.335873		TRACK	STATE	CURSOR	Y	0.08793209989389394
23:48:28.355793		TRACK	STATE	CURSOR	X	-0.006584584529991565
23:48:28.355896		TRACK	STATE	CURSOR	Y	0.08687654970420348
23:48:28.375796		TRACK	STATE	CURSOR	X	-0.006705450789581337
23:48:28.375898		TRACK	STATE	CURSOR	Y	0.08580555027878628
23:48:28.395818		TRACK	STATE	CURSOR	X	-0.006831345329184511
23:48:28.395925		TRACK	STATE	CURSOR	Y	0.08471929387158937
23:48:28.415932		TRACK	STATE	CURSOR	X	-0.006962261576008257
23:48:28.416030		TRACK	STATE	CURSOR	Y	0.08361797512772946
23:48:28.436128		TRACK	STATE	CURSOR	X	-0.007098191876568072
23:48:28.436233		TRACK	STATE	CURSOR	Y	0.08250179105203635
23:48:28.456292		TRACK	STATE	CURSOR	X	-0.007246305493880288
23:48:28.456405		TRACK	STATE	CURSOR	Y	0.08131401709804235
23:48:28.476362		TRACK	STATE	CURSOR	X	-0.007392486107552544
23:48:28.476469		TRACK	STATE	CURSOR	Y	0.08016798476759296
23:48:28.496384		TRACK	STATE	CURSOR	X	-0.007543650739504961
23:48:28.496488		TRACK	STATE	CURSOR	Y	0.07900770221170104
