#	date	

23:56:41.986320		MAIN	INFO	SCENARIO	FILENAME	complete_track.txt
23:56:42.168022		TRACK	STATE	CURSOR	Y	0.11057019280868986
23:56:42.188052		TRACK	STATE	CURSOR	X	-0.005237131146672884
23:56:42.188159		TRACK	STATE	CURSOR	Y	0.11001663388007123
23:56:42.208206		TRACK	STATE	CURSOR	X	-0.005218357184558375
23:56:42.208377		TRACK	STATE	CURSOR	Y	0.10944331809155759
23:56:42.228628		TRACK	STATE	CURSOR	X	-0.005203793496970088
23:56:42.228778		TRACK	STATE	CURSOR	Y	0.1088201977151082
23:56:42.249269		TRACK	STATE	CURSOR	X	-0.005194850399441693
23:56:42.249409		TRACK	STATE	CURSOR	Y	0.10820673942758113
23:56:42.269922		TRACK	STATE	CURSOR	X	-0.005190657347694629
23:56:42.270043		TRACK	STATE	CURSOR	Y	0.10754173099892493
23:56:42.290139		TRACK	STATE	CURSOR	X	-0.005191634912888811
23:56:42.290252		TRACK	STATE	CURSOR	Y	0.1068886350331048
23:56:42.310298		TRACK	STATE	CURSOR	X	-0.005197481893576013
23:56:42.310406		TRACK	STATE	CURSOR	Y	0.10621639475840265
23:56:42.330509		TRACK	STATE	CURSOR	X	-0.005208882043401984
23:56:42.330614		TRACK	STATE	CURSOR	Y	0.10549008007955085
23:56:42.350733		TRACK	STATE	CURSOR	X	-0.005224767745196267
23:56:42.350839		TRACK	STATE	CURSOR	Y	0.10477900192299361
23:56:42.371033		TRACK	STATE	CURSOR	X	-0.005245575865489405
23:56:42.371141		TRACK	STATE	CURSOR	Y	0.10404918362915971
23:56:42.391254		TRACK	STATE	CURSOR	X	-0.005271321765949503
23:56:42.391392		TRACK	STATE	CURSOR	Y	0.10330076374400225
23:56:42.411495		TRACK	STATE	CURSOR	X	-0.005303684942490662
23:56:42.411611		TRACK	STATE	CURSOR	Y	0.10249505775343005
23:56:42.431663		TRACK	STATE	CURSOR	X	-0.005339597069645069
23:56:42.431790		TRACK	STATE	CURSOR	Y	0.1017089501149444
23:56:42.451836		TRACK	STATE	CURSOR	X	-0.005380487601418423
23:56:42.451948		TRACK	STATE	CURSOR	Y	0.10090468150490799
23:56:42.472003		TRACK	STATE	CURSOR	X	-0.0054263677978497
23:56:42.472115		TRACK	STATE	CURSOR	Y	0.10008240222633985
23:56:42.492188		TRACK	STATE	CURSOR	X	-0.005477247893833877
23:56:42.492316		TRACK	STATE	CURSOR	Y	0.09924226542339405
23:56:42.512551		TRACK	STATE	CURSOR	X	-0.005536063194550901
23:56:42.512676		TRACK	STATE	CURSOR	Y	0.09834107330733803
23:56:42.532881		TRACK	STATE	CURSOR	X	-0.005597220730630552
23:56:42.532999		TRACK	STATE	CURSOR	Y	0.09746481920164914
23:56:42.553054		TRACK	STATE	CURSOR	X	-0.0056634030042920225
23:56:42.553169		TRACK	STATE	CURSOR	Y	0.09657119194309778
23:56:42.573295		TRACK	STATE	CURSOR	X	-0.005734616053339951
23:56:42.573410		TRACK	STATE	CURSOR	Y	0.09566035591895282
23:56:42.593585		TRACK	STATE	CURSOR	X	-0.005814809573728995
23:56:42.593697		TRACK	STATE	CURSOR	Y	0.09468564003095829
23:56:42.613761		TRACK	STATE	CURSOR	X	-0.00589635016642176
23:56:42.613877		TRACK	STATE	CURSOR	Y	0.093740051355581
23:56:42.633945		TRACK	STATE	CURSOR	X	-0.005982933469569592
23:56:42.634060		TRACK	STATE	CURSOR	Y	0.09277777191076074
23:56:42.654361		TRACK	STATE	CURSOR	X	-0.006074561259359419
23:56:42.654478		TRACK	STATE	CURSOR	Y	0.09179897688405092
23:56:42.674550		TRACK	STATE	CURSOR	X	-0.006176200335467323
23:56:42.674667		TRACK	STATE	CURSOR	Y	0.09075366177420723
23:56:42.694844		TRACK	STATE	CURSOR	X	-0.006278170394653578
23:56:42.694966		TRACK	STATE	CURSOR	Y	0.08974156840688952
23:56:42.715150		TRACK	STATE	CURSOR	X	-0.006385183792371398
23:56:42.715272		TRACK	STATE	CURSOR	Y	0.08871350968766294
23:56:42.735353		TRACK	STATE	CURSOR	X	-0.006497237989578501
23:56:42.735471		TRACK	STATE	CURSOR	Y	0.08766967113542666
23:56:42.755520		TRACK	STATE	CURSOR	X	-0.006620316090731974
23:56:42.755628		TRACK	STATE	CURSOR	Y	0.08655686334534056
23:56:42.775638		TRACK	STATE	CURSOR	X	-0.006742691460244939
23:56:42.775736		TRACK	STATE	CURSOR	Y	0.08548126652932221
23:56:42.795720		TRACK	STATE	CURSOR	X	-0.006870093251292546
23:56:42.795826		TRACK	STATE	CURSOR	Y	0.08439047087541061
23:56:42.815899		TRACK	STATE	CURSOR	X	-0.007002514567072793
23:56:42.816017		TRACK	STATE	CURSOR	Y	0.08328467173995589
23:56:42.836020		TRACK	STATE	CURSOR	X	-0.00713994742953684
23:56:42.836118		TRACK	STATE	CURSOR	Y	0.08216406682951424
23:56:42.856118		TRACK	STATE	CURSOR	X	-0.007282382777649819
23:56:42.856219		TRACK	STATE	CURSOR	Y	0.081028856168937
23:56:42.876188		TRACK	STATE	CURSOR	X	-0.0074298104658220565
23:56:42.876296		TRACK	STATE	CURSOR	Y	0.07987924206911994
23:56:42.896304		TRACK	STATE	CURSOR	X	-0.0075822192625105604
23:56:42.896415		TRACK	STATE	CURSOR	Y	0.07871542909441574
23:56:42.916419		TRACK	STATE	CURSOR	X	-0.0077475959231989395
23:56:42.916520		TRACK	STATE	CURSOR	Y	0.07747837022332488
23:56:42.936466		TRACK	STATE	CURSOR	X	-0.007910176290189244
23:56:42.936576		TRACK	STATE	CURSOR	Y	0.07628609840921677
23:56:42.956565		TRACK	STATE	CURSOR	X	-0.00807769679052551
23:56:42.956665		TRACK	STATE	CURSOR	Y	0.07508026521543106
23:56:42.976668		TRACK	STATE	CURSOR	X	-0.008250141783788375
23:56:42.976768		TRACK	STATE	CURSOR	Y	0.07386108399281924
23:56:42.996835		TRACK	STATE	CURSOR	X	-0.008427494539163582
23:56:42.996959		TRACK	STATE	CURSOR	Y	0.0726287701761635
23:56:43.017182		TRACK	STATE	CURSOR	X	-0.008609737235084116
23:56:43.017297		TRACK	STATE	CURSOR	Y	0.07138354124966233
23:56:43.037328		TRACK	STATE	CURSOR	X	-0.00879685095904322
23:56:43.037435		TRACK	STATE	CURSOR	Y	0.07012561671211329
23:56:43.057699		TRACK	STATE	CURSOR	X	-0.008998540910671649
23:56:43.057817		TRACK	STATE	CURSOR	Y	0.06879137466174791
23:56:43.078000		TRACK	STATE	CURSOR	X	-0.00919557651276696
23:56:43.078116		TRACK	STATE	CURSOR	Y	0.06750811864473807
23:56:43.098245		TRACK	STATE	CURSOR	X	-0.009397418722624562
23:56:43.098348		TRACK	STATE	CURSOR	Y	0.06621284856408081
23:56:43.118466		TRACK	STATE	CURSOR	X	-0.009604044211095989
23:56:43.118607		TRACK	STATE	CURSOR	Y	0.06490579171563622
23:56:43.138628		TRACK	STATE	CURSOR	X	-0.009826122244418617
23:56:43.138729		TRACK	STATE	CURSOR	Y	0.06352094725205061
23:56:43.158749		TRACK	STATE	CURSOR	X	-0.010042475925197794
23:56:43.158867		TRACK	STATE	CURSOR	Y	0.06219044581467615
23:56:43.178937		TRACK	STATE	CURSOR	X	-0.010263535007114475
23:56:43.179049		TRACK	STATE	CURSOR	Y	0.06084886203693346
23:56:43.199067		TRACK	STATE	CURSOR	X	-0.010489271755659446
23:56:43.199237		TRACK	STATE	CURSOR	Y	0.0594964304171608
23:56:43.219494		TRACK	STATE	CURSOR	X	-0.010731298131925712
23:56:43.219609		TRACK	STATE	CURSOR	Y	0.05806496067771439
23:56:43.239641		TRACK	STATE	CURSOR	X	-0.01096653281595908
23:56:43.239749		TRACK	STATE	CURSOR	Y	0.05669103115132032
23:56:43.259666		TRACK	STATE	CURSOR	X	-0.011206353883899622
23:56:43.259776		TRACK	STATE	CURSOR	Y	0.05530697924998126
23:56:43.279699		TRACK	STATE	CURSOR	X	-0.011450729218664588
23:56:43.279809		TRACK	STATE	CURSOR	Y	0.05391304606261408
23:56:43.299807		TRACK	STATE	CURSOR	X	-0.01169962562588761
23:56:43.299916		TRACK	STATE	CURSOR	Y	0.05250947420938722
23:56:43.319924		TRACK	STATE	CURSOR	X	-0.01195300883618087
23:56:43.320043		TRACK	STATE	CURSOR	Y	0.05109650780321643
23:56:43.340245		TRACK	STATE	CURSOR	X	-0.012210843507570115
23:56:43.340333		TRACK	STATE	CURSOR	Y	0.04967439241104807
23:56:43.360375		TRACK	STATE	CURSOR	X	-0.012473093228101658
23:56:43.360479		TRACK	STATE	CURSOR	Y	0.04824337501492503
23:56:43.380433		TRACK	STATE	CURSOR	X	-0.01275316610751285
23:56:43.380538		TRACK	STATE	CURSOR	Y	0.04673149773584385
23:56:43.400491		TRACK	STATE	CURSOR	X	-0.013024348345133515
23:56:43.400593		TRACK	STATE	CURSOR	Y	0.0452830091227844
23:56:43.420625		TRACK	STATE	CURSOR	X	-0.013299827996783744
23:56:43.420735		TRACK	STATE	CURSOR	Y	0.04382638013301285
23:56:43.440861		TRACK	STATE	CURSOR	X	-0.013579564347294718
23:56:43.440974		TRACK	STATE	CURSOR	Y	0.042361863077410127
23:56:43.461055		TRACK	STATE	CURSOR	X	-0.013863515627305173
23:56:43.461172		TRACK	STATE	CURSOR	Y	0.04088971148230546
23:56:43.481120		TRACK	STATE	CURSOR	X	-0.014151639016902964
23:56:43.481233		TRACK	STATE	CURSOR	Y	0.039410180049384014
23:56:43.501274		TRACK	STATE	CURSOR	X	-0.014443890649438185
23:56:43.501393		TRACK	STATE	CURSOR	Y	0.037923524615419146
23:56:43.521551		TRACK	STATE	CURSOR	X	-0.014755148731535161
23:56:43.521670		TRACK	STATE	CURSOR	Y	0.036355150349315475
23:56:43.541789		TRACK	STATE	CURSOR	X	-0.015055721727694113
23:56:43.541908		TRACK	STATE	CURSOR	Y	0.03485469509788668
23:56:43.561953		TRACK	STATE	CURSOR	X	-0.015360282750895848
23:56:43.562063		TRACK	STATE	CURSOR	Y	0.0333479027369706
23:56:43.582015		TRACK	STATE	CURSOR	X	-0.015668783737680214
23:56:43.582119		TRACK	STATE	CURSOR	Y	0.03183503328536458
23:56:43.602119		TRACK	STATE	CURSOR	X	-0.015981175599682818
23:56:43.602221		TRACK	STATE	CURSOR	Y	0.030316347691207658
23:56:43.622271		TRACK	STATE	CURSOR	X	-0.016297408228466276
23:56:43.622387		TRACK	STATE	CURSOR	Y	0.028792107790807167
23:56:43.642393		TRACK	STATE	CURSOR	X	-0.016617430500517172
23:56:43.642509		TRACK	STATE	CURSOR	Y	0.027262576267334557
23:56:43.662566		TRACK	STATE	CURSOR	X	-0.01695747543223966
23:56:43.662678		TRACK	STATE	CURSOR	Y	0.02565116137485649
23:56:43.682660		TRACK	STATE	CURSOR	X	-0.017285102391736345
23:56:43.682758		TRACK	STATE	CURSOR	Y	0.024111606590625917
23:56:43.702713		TRACK	STATE	CURSOR	X	-0.01761635685298127
23:56:43.702814		TRACK	STATE	CURSOR	Y	0.022567566166128098
23:56:43.722792		TRACK	STATE	CURSOR	X	-0.01795118363591768
23:56:43.722908		TRACK	STATE	CURSOR	Y	0.021019305789515757
23:56:43.743021		TRACK	STATE	CURSOR	X	-0.018289526573169273
23:56:43.743136		TRACK	STATE	CURSOR	Y	0.0194670917854728
23:56:43.763157		TRACK	STATE	CURSOR	X	-0.018631328516031387
23:56:43.763272		TRACK	STATE	CURSOR	Y	0.01791119107326063
23:56:43.783269		TRACK	STATE	CURSOR	X	-0.018976531340623225
23:56:43.783374		TRACK	STATE	CURSOR	Y	0.01635187112467999
23:56:43.803297		TRACK	STATE	CURSOR	X	-0.01932507595420112
23:56:43.803399		TRACK	STATE	CURSOR	Y	0.014789399921953777
23:56:43.823368		TRACK	STATE	CURSOR	X	-0.019676902301632253
23:56:43.823477		TRACK	STATE	CURSOR	Y	0.013224045915534775
23:56:43.843528		TRACK	STATE	CURSOR	X	-0.02004978516214498
23:56:43.843641		TRACK	STATE	CURSOR	Y	0.011577615797903557
23:56:43.863910		TRACK	STATE	CURSOR	X	-0.020408147290432044
23:56:43.864029		TRACK	STATE	CURSOR	Y	0.010007193038053705
23:56:43.884022		TRACK	STATE	CURSOR	X	-0.020769602110264768
23:56:43.884126		TRACK	STATE	CURSOR	Y	0.008434708700648082
23:56:43.904105		TRACK	STATE	CURSOR	X	-0.021134085738307145
23:56:43.904223		TRACK	STATE	CURSOR	Y	0.006860432699738066
23:56:43.924283		TRACK	STATE	CURSOR	X	-0.02150153336394232
23:56:43.924399		TRACK	STATE	CURSOR	Y	0.0052846352036504006
23:56:43.944458		TRACK	STATE	CURSOR	X	-0.021890471439308667
23:56:43.944573		TRACK	STATE	CURSOR	Y	0.003628706172523722
23:56:43.964583		TRACK	STATE	CURSOR	X	-0.022263788772018494
23:56:43.964698		TRACK	STATE	CURSOR	Y	0.002050635071711612
23:56:43.984818		TRACK	STATE	CURSOR	X	-0.022639866780829215
23:56:43.984951		TRACK	STATE	CURSOR	Y	0.00047186761756690923
23:56:44.005065		TRACK	STATE	CURSOR	X	-0.023018636977155265
23:56:44.005172		TRACK	STATE	CURSOR	Y	-0.0011073254266597554
23:56:44.025198		TRACK	STATE	CURSOR	X	-0.023400029984187682
23:56:44.025303		TRACK	STATE	CURSOR	Y	-0.0026866732583017343
23:56:44.045300		TRACK	STATE	CURSOR	X	-0.023783975545085545
23:56:44.045417		TRACK	STATE	CURSOR	Y	-0.004265905077858167
23:56:44.065661		TRACK	STATE	CURSOR	X	-0.024189787730346395
23:56:44.065767		TRACK	STATE	CURSOR	Y	-0.005923677376107261
23:56:44.085825		TRACK	STATE	CURSOR	X	-0.024578742716705754
23:56:44.085933		TRACK	STATE	CURSOR	Y	-0.007501825024175696
23:56:44.106061		TRACK	STATE	CURSOR	X	-0.02497003062576747
23:56:44.106172		TRACK	STATE	CURSOR	Y	-0.009079031183866776
23:56:44.126257		TRACK	STATE	CURSOR	X	-0.025363577723382824
23:56:44.126377		TRACK	STATE	CURSOR	Y	-0.010655025503805286
23:56:44.146474		TRACK	STATE	CURSOR	X	-0.025779152022042534
23:56:44.146588		TRACK	STATE	CURSOR	Y	-0.012308219724137912
23:56:44.166700		TRACK	STATE	CURSOR	X	-0.026177096424832624
23:56:44.166815		TRACK	STATE	CURSOR	Y	-0.013880885553860038
23:56:44.187179		TRACK	STATE	CURSOR	X	-0.026577069999577818
23:56:44.187363		TRACK	STATE	CURSOR	Y	-0.015451516497985152
23:56:44.207172		TRACK	STATE	CURSOR	X	-0.026978995681298645
23:56:44.207281		TRACK	STATE	CURSOR	Y	-0.017019843350315613
23:56:44.227445		TRACK	STATE	CURSOR	X	-0.02738279560622565
23:56:44.227564		TRACK	STATE	CURSOR	Y	-0.018585597294419935
23:56:44.247742		TRACK	STATE	CURSOR	X	-0.027808716609924854
23:56:44.247854		TRACK	STATE	CURSOR	Y	-0.02022657618676951
23:56:44.268027		TRACK	STATE	CURSOR	X	-0.028216111992099207
23:56:44.268134		TRACK	STATE	CURSOR	Y	-0.021786217151749058
23:56:44.288303		TRACK	STATE	CURSOR	X	-0.028625139300426056
23:56:44.288419		TRACK	STATE	CURSOR	Y	-0.02334246816474142
23:56:44.308591		TRACK	STATE	CURSOR	X	-0.029056285696489447
23:56:44.308712		TRACK	STATE	CURSOR	Y	-0.024972591364490065
23:56:44.328798		TRACK	STATE	CURSOR	X	-0.029468404411667242
23:56:44.328948		TRACK	STATE	CURSOR	Y	-0.02652105953227621
23:56:44.349116		TRACK	STATE	CURSOR	X	-0.029881905677117293
23:56:44.349230		TRACK	STATE	CURSOR	Y	-0.028065325917931278
23:56:44.369677		TRACK	STATE	CURSOR	X	-0.030317478874596876
23:56:44.369797		TRACK	STATE	CURSOR	Y	-0.029681993682253164
23:56:44.389955		TRACK	STATE	CURSOR	X	-0.030733553323494534
23:56:44.390064		TRACK	STATE	CURSOR	Y	-0.031216819263800294
23:56:44.410209		TRACK	STATE	CURSOR	X	-0.031150754180789452
23:56:44.410330		TRACK	STATE	CURSOR	Y	-0.03274663763441187
23:56:44.430478		TRACK	STATE	CURSOR	X	-0.03158993392197937
23:56:44.430597		TRACK	STATE	CURSOR	Y	-0.034347270719687684
23:56:44.450891		TRACK	STATE	CURSOR	X	-0.03200917617810085
23:56:44.451092		TRACK	STATE	CURSOR	Y	-0.03586600466047118
23:56:44.471312		TRACK	STATE	CURSOR	X	-0.032429282238703165
23:56:44.471417		TRACK	STATE	CURSOR	Y	-0.03737893354159815
23:56:44.491546		TRACK	STATE	CURSOR	X	-0.03287122757250518
23:56:44.491662		TRACK	STATE	CURSOR	Y	-0.0389609769781519
23:56:44.511738		TRACK	STATE	CURSOR	X	-0.03329283032029793
23:56:44.511859		TRACK	STATE	CURSOR	Y	-0.04046119454284364
23:56:44.532089		TRACK	STATE	CURSOR	X	-0.03371502812130819
23:56:44.532216		TRACK	STATE	CURSOR	Y	-0.04195481794739351
23:56:44.552455		TRACK	STATE	CURSOR	X	-0.03413773157680988
23:56:44.552563		TRACK	STATE	CURSOR	Y	-0.043441590570306665
23:56:44.572599		TRACK	STATE	CURSOR	X	-0.03458201591636251
23:56:44.572706		TRACK	STATE	CURSOR	Y	-0.044995049103481115
23:56:44.592839		TRACK	STATE	CURSOR	X	-0.035005473901379154
23:56:44.592962		TRACK	STATE	CURSOR	Y	-0.046466980070219904
23:56:44.613328		TRACK	STATE	CURSOR	X	-0.03542916113081008
23:56:44.613447		TRACK	STATE	CURSOR	Y	-0.04793128455563996
23:56:44.633615		TRACK	STATE	CURSOR	X	-0.035874178977437436
23:56:44.633741		TRACK	STATE	CURSOR	Y	-0.049460320659073874
23:56:44.653840		TRACK	STATE	CURSOR	X	-0.0362980485081413
23:56:44.653951		TRACK	STATE	CURSOR	Y	-0.05090820475071189
23:56:44.674055		TRACK	STATE	CURSOR	X	-0.03672186549776979
23:56:44.674171		TRACK	STATE	CURSOR	Y	-0.05234769807890669
23:56:44.694290		TRACK	STATE	CURSOR	X	-0.0371455364459408
23:56:44.694395		TRACK	STATE	CURSOR	Y	-0.053778552734671636
23:56:44.714587		TRACK	STATE	CURSOR	X	-0.037590130872527466
23:56:44.714709		TRACK	STATE	CURSOR	Y	-0.055271383030353234
23:56:44.734848		TRACK	STATE	CURSOR	X	-0.038013207915244214
23:56:44.734965		TRACK	STATE	CURSOR	Y	-0.05668375927981447
23:56:44.755104		TRACK	STATE	CURSOR	X	-0.038435850531785186
23:56:44.755221		TRACK	STATE	CURSOR	Y	-0.05808674946607444
23:56:44.775289		TRACK	STATE	CURSOR	X	-0.038857963160966305
23:56:44.775406		TRACK	STATE	CURSOR	Y	-0.059480111537737634
23:56:44.795466		TRACK	STATE	CURSOR	X	-0.0393005059329747
23:56:44.795572		TRACK	STATE	CURSOR	Y	-0.06093251631543343
23:56:44.815665		TRACK	STATE	CURSOR	X	-0.03972123134274229
23:56:44.815784		TRACK	STATE	CURSOR	Y	-0.06230539059530641
23:56:44.835962		TRACK	STATE	CURSOR	X	-0.040141132414618606
23:56:44.836071		TRACK	STATE	CURSOR	Y	-0.06366790819699919
23:56:44.856351		TRACK	STATE	CURSOR	X	-0.0405601117375275
23:56:44.856471		TRACK	STATE	CURSOR	Y	-0.06501983355408512
23:56:44.876610		TRACK	STATE	CURSOR	X	-0.04099894093914896
23:56:44.876731		TRACK	STATE	CURSOR	Y	-0.06642769940128863
23:56:44.896957		TRACK	STATE	CURSOR	X	-0.0414157243723495
23:56:44.897078		TRACK	STATE	CURSOR	Y	-0.06775718141632282
23:56:44.917208		TRACK	STATE	CURSOR	X	-0.04183128639295134
23:56:44.917334		TRACK	STATE	CURSOR	Y	-0.06907536334015592
23:56:44.937443		TRACK	STATE	CURSOR	X	-0.04226620359151686
23:56:44.937558		TRACK	STATE	CURSOR	Y	-0.0704470426732138
23:56:44.957650		TRACK	STATE	CURSOR	X	-0.04267895167637992
23:56:44.957752		TRACK	STATE	CURSOR	Y	-0.07174134717456036
23:56:44.978525		TRACK	STATE	CURSOR	X	-0.043090175125507495
23:56:44.978676		TRACK	STATE	CURSOR	Y	-0.07302366055678243
23:56:44.998809		TRACK	STATE	CURSOR	X	-0.04352020929562786
23:56:44.998919		TRACK	STATE	CURSOR	Y	-0.07435694048173924
23:56:45.019138		TRACK	STATE	CURSOR	X	-0.04392799386150601
23:56:45.019247		TRACK	STATE	CURSOR	Y	-0.07561397789012386
23:56:45.039271		TRACK	STATE	CURSOR	X	-0.04433394739637009
23:56:45.039381		TRACK	STATE	CURSOR	Y	-0.07685835098999694
23:56:45.059527		TRACK	STATE	CURSOR	X	-0.044758117354661286
23:56:45.059649		TRACK	STATE	CURSOR	Y	-0.07815107573783507
23:56:45.079785		TRACK	STATE	CURSOR	X	-0.04516000095820424
23:56:45.079904		TRACK	STATE	CURSOR	Y	-0.07936881190732699
23:56:45.100048		TRACK	STATE	CURSOR	X	-0.045559744357221994
23:56:45.100161		TRACK	STATE	CURSOR	Y	-0.0805732294126234
23:56:45.120206		TRACK	STATE	CURSOR	X	-0.045957245645969695
23:56:45.120309		TRACK	STATE	CURSOR	Y	-0.08176411797511934
23:56:45.140438		TRACK	STATE	CURSOR	X	-0.04635240267722662
23:56:45.140555		TRACK	STATE	CURSOR	Y	-0.08294126947871443
23:56:45.160653		TRACK	STATE	CURSOR	X	-0.04676468253317908
23:56:45.160764		TRACK	STATE	CURSOR	Y	-0.08416226876272247
23:56:45.180961		TRACK	STATE	CURSOR	X	-0.047154713555912914
23:56:45.181079		TRACK	STATE	CURSOR	Y	-0.08531061797587376
23:56:45.201210		TRACK	STATE	CURSOR	X	-0.04754208742961641
23:56:45.201321		TRACK	STATE	CURSOR	Y	-0.08644460907563865
23:56:45.221443		TRACK	STATE	CURSOR	X	-0.04794585756029366
23:56:45.221546		TRACK	STATE	CURSOR	Y	-0.08761962907539163
23:56:45.241626		TRACK	STATE	CURSOR	X	-0.048327462157730115
23:56:45.241743		TRACK	STATE	CURSOR	Y	-0.08872356639706032
23:56:45.261846		TRACK	STATE	CURSOR	X	-0.048706095010396355
23:56:45.261964		TRACK	STATE	CURSOR	Y	-0.08981254589731553
23:56:45.282136		TRACK	STATE	CURSOR	X	-0.04908165267088591
23:56:45.282252		TRACK	STATE	CURSOR	Y	-0.09088637574912382
23:56:45.303023		TRACK	STATE	CURSOR	X	-0.04947256521062143
23:56:45.303125		TRACK	STATE	CURSOR	Y	-0.09199738507297021
23:56:45.323261		TRACK	STATE	CURSOR	X	-0.04984149481718161
23:56:45.323364		TRACK	STATE	CURSOR	Y	-0.09303956870082401
23:56:45.343378		TRACK	STATE	CURSOR	X	-0.05020703301257453
23:56:45.343502		TRACK	STATE	CURSOR	Y	-0.0940660326932145
23:56:45.363582		TRACK	STATE	CURSOR	X	-0.050587084469341105
23:56:45.363693		TRACK	STATE	CURSOR	Y	-0.09512670270337577
23:56:45.383807		TRACK	STATE	CURSOR	X	-0.050945345512572265
23:56:45.383925		TRACK	STATE	CURSOR	Y	-0.0961203757716948
23:56:45.403942		TRACK	STATE	CURSOR	X	-0.05129989819013458
23:56:45.404040		TRACK	STATE	CURSOR	Y	-0.09709778259605865
23:56:45.424009		TRACK	STATE	CURSOR	X	-0.05165063849363224
23:56:45.424121		TRACK	STATE	CURSOR	Y	-0.09805874918912628
23:56:45.444140		TRACK	STATE	CURSOR	X	-0.051997462395911076
23:56:45.444251		TRACK	STATE	CURSOR	Y	-0.09900310419323895
23:56:45.464283		TRACK	STATE	CURSOR	X	-0.05234026586603837
23:56:45.464395		TRACK	STATE	CURSOR	Y	-0.09993067890814976
23:56:45.484392		TRACK	STATE	CURSOR	X	-0.05267894488431144
23:56:45.484505		TRACK	STATE	CURSOR	Y	-0.10084130731836495
23:56:45.504624		TRACK	STATE	CURSOR	X	-0.05303000512439631
23:56:45.504730		TRACK	STATE	CURSOR	Y	-0.10177905004106409
23:56:45.524899		TRACK	STATE	CURSOR	X	-0.05335990395230531
23:56:45.525023		TRACK	STATE	CURSOR	Y	-0.10265443099462435
23:56:45.545199		TRACK	STATE	CURSOR	X	-0.05368536129406515
23:56:45.545318		TRACK	STATE	CURSOR	Y	-0.10351237615584219
23:56:45.565481		TRACK	STATE	CURSOR	X	-0.054022197755802026
23:56:45.565603		TRACK	STATE	CURSOR	Y	-0.10439428388417059
23:56:45.585785		TRACK	STATE	CURSOR	X	-0.05433822557877838
23:56:45.585891		TRACK	STATE	CURSOR	Y	-0.10521600458790813
23:56:45.605969		TRACK	STATE	CURSOR	X	-0.05464949555363933
23:56:45.606084		TRACK	STATE	CURSOR	Y	-0.10601982597544339
23:56:45.626257		TRACK	STATE	CURSOR	X	-0.05495590417399962
23:56:45.626382		TRACK	STATE	CURSOR	Y	-0.1068056018437375
23:56:45.646529		TRACK	STATE	CURSOR	X	-0.055272288085364114
23:56:45.646654		TRACK	STATE	CURSOR	Y	-0.10761108824505655
23:56:45.666761		TRACK	STATE	CURSOR	X	-0.05556840792274969
23:56:45.666881		TRACK	STATE	CURSOR	Y	-0.10835942595953735
23:56:45.686984		TRACK	STATE	CURSOR	X	-0.05585935160023866
23:56:45.687090		TRACK	STATE	CURSOR	Y	-0.10908929019072543
