#	date	

10:49:21.631884		MAIN	INFO	SCENARIO	FILENAME	complete_track.txt
10:49:21.632184		MAIN	INFO	SCREENSIZE	WIDTH	1920
10:49:21.632323		MAIN	INFO	SCREENSIZE	HEIGHT	1080
10:49:21.645885		MAIN	INFO	COMMUNICATIONS	AOI_X	[0, 563]
10:49:21.646001		MAIN	INFO	COMMUNICATIONS	AOI_Y	[580, 1080]
10:49:21.646396		MAIN	INFO	SYSMON	AOI_X	[0, 668]
10:49:21.646489		MAIN	INFO	SYSMON	AOI_Y	[40, 540]
10:49:21.646680		MAIN	INFO	TRACK	AOI_X	[563, 1585]
10:49:21.646751		MAIN	INFO	TRACK	AOI_Y	[40, 540]
10:49:21.646896		MAIN	INFO	RESMAN	AOI_X	[563, 1585]
10:49:21.646963		MAIN	INFO	RESMAN	AOI_Y	[580, 1080]
10:49:21.647103		MAIN	INFO	PUMPSTATUS	AOI_X	[1576, 1919]
10:49:21.647168		MAIN	INFO	PUMPSTATUS	AOI_Y	[580, 1080]
10:49:21.647302		MAIN	INFO	SCHEDULING	AOI_X	[1576, 1919]
10:49:21.647368		MAIN	INFO	SCHEDULING	AOI_Y	[40, 540]
10:49:21.668935		MAIN	SCENARIO	TRACK	CURSORCOLOR	#009900
10:49:21.669297		TRACK	STATE	TARGET	X	0.5
10:49:21.669366		TRACK	STATE	TARGET	Y	0.5
10:49:21.669392		TRACK	STATE	TARGET	RADIUS	0.1
10:49:21.669418		TRACK	STATE		MODE	MANUAL
10:49:21.669439		MAIN	STATE	TRACK	START
10:49:21.669492		MAIN	SCENARIO	TRACK	AUTOMATICSOLVER	True
10:49:21.690838		TRACK	STATE	CURSOR	X	-0.0055251087259057625
10:49:21.691402		TRACK	STATE	CURSOR	Y	0.10365877026351329
10:49:21.713366		TRACK	STATE	CURSOR	X	-0.005463846342058191
10:49:21.713486		TRACK	STATE	CURSOR	Y	0.09316985837565016
10:49:21.734265		TRACK	STATE	CURSOR	X	-0.005413213577858335
10:49:21.734392		TRACK	STATE	CURSOR	Y	0.08269989424422303
10:49:21.754484		TRACK	STATE	CURSOR	X	-0.005369729484155696
10:49:21.754633		TRACK	STATE	CURSOR	Y	0.07223149793057831
10:49:21.774555		TRACK	STATE	CURSOR	X	-0.005330896155917725
10:49:21.774674		TRACK	STATE	CURSOR	Y	0.061742896461723866
10:49:21.794706		TRACK	STATE	CURSOR	X	-0.005296740920406699
10:49:21.794823		TRACK	STATE	CURSOR	Y	0.05123419014874375
10:49:21.815002		TRACK	STATE	CURSOR	X	-0.005265941594018127
10:49:21.815112		TRACK	STATE	CURSOR	Y	0.04067852398047147
10:49:21.835163		TRACK	STATE	CURSOR	X	-0.005241457958423873
10:49:21.835285		TRACK	STATE	CURSOR	Y	0.030128929799984702
10:49:21.855495		TRACK	STATE	CURSOR	X	-0.005221730005872292
10:49:21.855637		TRACK	STATE	CURSOR	Y	0.019559556382361835
10:49:21.875835		TRACK	STATE	CURSOR	X	-0.005206781264319542
10:49:21.875979		TRACK	STATE	CURSOR	Y	0.018970516866277203
10:49:21.896182		TRACK	STATE	CURSOR	X	-0.005196253397141905
10:49:21.896318		TRACK	STATE	CURSOR	Y	0.018330986986532814
10:49:21.916564		TRACK	STATE	CURSOR	X	-0.005191171553557601
10:49:21.916672		TRACK	STATE	CURSOR	Y	0.017701998811710272
10:49:21.936920		TRACK	STATE	CURSOR	X	-0.00519093475398331
10:49:21.937163		TRACK	STATE	CURSOR	Y	0.017053708793312895
10:49:21.957560		TRACK	STATE	CURSOR	X	-0.005195922047153477
10:49:21.957680		TRACK	STATE	CURSOR	Y	0.016352368188436155
10:49:21.977814		TRACK	STATE	CURSOR	X	-0.005205677850397735
10:49:21.977939		TRACK	STATE	CURSOR	Y	0.01566490551814783
10:49:21.998049		TRACK	STATE	CURSOR	X	-0.005221197320557545
10:49:21.998154		TRACK	STATE	CURSOR	Y	0.014922721146760597
10:49:22.018273		TRACK	STATE	CURSOR	X	-0.005241019696153343
10:49:22.018386		TRACK	STATE	CURSOR	Y	0.014196639891179162
10:49:22.038456		TRACK	STATE	CURSOR	X	-0.005265776859807253
10:49:22.038582		TRACK	STATE	CURSOR	Y	0.013451929099179048
10:49:22.058567		TRACK	STATE	CURSOR	X	-0.005295483369661708
