#	date	

22:08:10.322578		MAIN	INFO	SCENARIO	FILENAME	scenario_settings5.txt
22:08:12.337792		TRACK	STATE	CURSOR	X	-0.011890471439308667
22:08:12.337910		TRACK	STATE	CURSOR	Y	-0.016371293827476256
22:08:12.357856		TRACK	STATE	CURSOR	X	-0.012263788772018494
22:08:12.357976		TRACK	STATE	CURSOR	Y	-0.017949364928288365
22:08:12.377888		TRACK	STATE	CURSOR	X	-0.012639866780829215
22:08:12.378013		TRACK	STATE	CURSOR	Y	-0.019528132382433068
22:08:12.397865		TRACK	STATE	CURSOR	X	-0.013018636977155265
22:08:12.397948		TRACK	STATE	CURSOR	Y	-0.011107325426659731
22:08:12.439548		TRACK	STATE	CURSOR	X	-0.013803238555493027
22:08:12.439786		TRACK	STATE	CURSOR	Y	-0.014344858766567554
22:08:12.459495		TRACK	STATE	CURSOR	X	-0.01420917894408255
22:08:12.459648		TRACK	STATE	CURSOR	Y	-0.01600260294320994
22:08:12.480064		TRACK	STATE	CURSOR	X	-0.014598252314748714
22:08:12.480223		TRACK	STATE	CURSOR	Y	-0.017580709940587195
22:08:12.501032		TRACK	STATE	CURSOR	X	-0.01500928489593256
22:08:12.501168		TRACK	STATE	CURSOR	Y	-0.01923668960769816
22:08:12.521839		TRACK	STATE	CURSOR	X	-0.015422800044556621
22:08:12.521989		TRACK	STATE	CURSOR	Y	-0.010891303429784787
22:08:12.542336		TRACK	STATE	CURSOR	X	-0.015838711315711636
22:08:12.542500		TRACK	STATE	CURSOR	Y	-0.012544238729379611
22:08:12.562985		TRACK	STATE	CURSOR	X	-0.016236964975517888
22:08:12.563122		TRACK	STATE	CURSOR	Y	-0.014116616502294663
22:08:12.583789		TRACK	STATE	CURSOR	X	-0.01665730144756263
22:08:12.583927		TRACK	STATE	CURSOR	Y	-0.015765374803800893
22:08:12.604540		TRACK	STATE	CURSOR	X	-0.01707977301119767
22:08:12.604720		TRACK	STATE	CURSOR	Y	-0.017411533537962102
22:08:12.624555		TRACK	STATE	CURSOR	X	-0.017484029238020112
22:08:12.624719		TRACK	STATE	CURSOR	Y	-0.018976602302142327
22:08:12.645031		TRACK	STATE	CURSOR	X	-0.017890061269740094
22:08:12.645162		TRACK	STATE	CURSOR	Y	-0.010538762750046443
22:08:12.665594		TRACK	STATE	CURSOR	X	-0.018318218977230263
22:08:12.665742		TRACK	STATE	CURSOR	Y	-0.012175608145021844
22:08:12.686403		TRACK	STATE	CURSOR	X	-0.018748153628874505
22:08:12.686551		TRACK	STATE	CURSOR	Y	-0.013808642525059601
22:08:12.707247		TRACK	STATE	CURSOR	X	-0.01917977121899276
22:08:12.707382		TRACK	STATE	CURSOR	Y	-0.015437557216010806
22:08:12.727884		TRACK	STATE	CURSOR	X	-0.019592313397427143
22:08:12.728144		TRACK	STATE	CURSOR	Y	-0.016984792698906508
22:08:12.748755		TRACK	STATE	CURSOR	X	-0.010026942362731049
22:08:12.748907		TRACK	STATE	CURSOR	Y	-0.018604777448756323
22:08:12.769591		TRACK	STATE	CURSOR	X	-0.010462971488419586
22:08:12.769735		TRACK	STATE	CURSOR	Y	-0.010219735750258438
22:08:12.790324		TRACK	STATE	CURSOR	X	-0.010900303264514242
22:08:12.790460		TRACK	STATE	CURSOR	Y	-0.011829362195057659
22:08:12.810956		TRACK	STATE	CURSOR	X	-0.011317930810935172
22:08:12.811103		TRACK	STATE	CURSOR	Y	-0.01335710413926367
22:08:12.831608		TRACK	STATE	CURSOR	X	-0.01175752159823114
22:08:12.831743		TRACK	STATE	CURSOR	Y	-0.014955444240066498
22:08:12.852024		TRACK	STATE	CURSOR	X	-0.012177119828515126
22:08:12.852161		TRACK	STATE	CURSOR	Y	-0.01647188738714269
22:08:12.872748		TRACK	STATE	CURSOR	X	-0.012618588505230137
22:08:12.872883		TRACK	STATE	CURSOR	Y	-0.018057788396882546
22:08:12.893486		TRACK	STATE	CURSOR	X	-0.013060869480622276
22:08:12.893642		TRACK	STATE	CURSOR	Y	-0.019636874457963818
22:08:12.914185		TRACK	STATE	CURSOR	X	-0.013482751025702228
22:08:12.914372		TRACK	STATE	CURSOR	Y	-0.011134156476520692
22:08:12.934197		TRACK	STATE	CURSOR	X	-0.01390518747133958
22:08:12.934335		TRACK	STATE	CURSOR	Y	-0.012624728721073309
22:08:12.954853		TRACK	STATE	CURSOR	X	-0.014349244819605584
22:08:12.954990		TRACK	STATE	CURSOR	Y	-0.014182327945540031
22:08:12.975520		TRACK	STATE	CURSOR	X	-0.014793710537430465
22:08:12.975669		TRACK	STATE	CURSOR	Y	-0.015731952105013346
22:08:12.996324		TRACK	STATE	CURSOR	X	-0.015238479365621825
22:08:12.996460		TRACK	STATE	CURSOR	Y	-0.017273307448873648
22:08:13.017154		TRACK	STATE	CURSOR	X	-0.0156622535805808
22:08:13.017305		TRACK	STATE	CURSOR	Y	-0.018733309918204953
22:08:13.037927		TRACK	STATE	CURSOR	X	-0.016107308148453667
22:08:13.038088		TRACK	STATE	CURSOR	Y	-0.0102576803885628
22:08:13.058634		TRACK	STATE	CURSOR	X	-0.016552350978907955
22:08:13.058769		TRACK	STATE	CURSOR	Y	-0.011772923536070354
22:08:13.079162		TRACK	STATE	CURSOR	X	-0.01697609159778654
22:08:13.079296		TRACK	STATE	CURSOR	Y	-0.013207263321979872
22:08:13.099807		TRACK	STATE	CURSOR	X	-0.01742079972891266
22:08:13.099958		TRACK	STATE	CURSOR	Y	-0.014703858939857874
22:08:13.120479		TRACK	STATE	CURSOR	X	-0.017865175489325473
22:08:13.120624		TRACK	STATE	CURSOR	Y	-0.01619048282153937
22:08:13.141210		TRACK	STATE	CURSOR	X	-0.018287981000328177
22:08:13.141442		TRACK	STATE	CURSOR	Y	-0.01759678574112486
22:08:13.161966		TRACK	STATE	CURSOR	X	-0.01873139072605219
22:08:13.162101		TRACK	STATE	CURSOR	Y	-0.01906312820873704
22:08:13.182814		TRACK	STATE	CURSOR	X	-0.019174142073463067
22:08:13.182960		TRACK	STATE	CURSOR	Y	-0.010518669901636643
22:08:13.203486		TRACK	STATE	CURSOR	X	-0.019616123476354226
22:08:13.203653		TRACK	STATE	CURSOR	Y	-0.011963133725369593
22:08:13.224344		TRACK	STATE	CURSOR	X	-0.010057222816822533
22:08:13.224479		TRACK	STATE	CURSOR	Y	-0.013396244542290355
22:08:13.244700		TRACK	STATE	CURSOR	X	-0.01047639430293429
22:08:13.244963		TRACK	STATE	CURSOR	Y	-0.014750307112738227
22:08:13.265720		TRACK	STATE	CURSOR	X	-0.010915446372076839
22:08:13.265867		TRACK	STATE	CURSOR	Y	-0.016160467220396768
22:08:13.286566		TRACK	STATE	CURSOR	X	-0.011353282306996506
22:08:13.286809		TRACK	STATE	CURSOR	Y	-0.017558473887720596
22:08:13.307349		TRACK	STATE	CURSOR	X	-0.011789787974273382
22:08:13.307484		TRACK	STATE	CURSOR	Y	-0.01894406017760633
22:08:13.328259		TRACK	STATE	CURSOR	X	-0.012204166051569565
22:08:13.328396		TRACK	STATE	CURSOR	Y	-0.01025187662528341
22:08:13.348937		TRACK	STATE	CURSOR	X	-0.01263774382731474
22:08:13.349085		TRACK	STATE	CURSOR	Y	-0.011612452632971124
22:08:13.369710		TRACK	STATE	CURSOR	X	-0.013069651707511664
22:08:13.369855		TRACK	STATE	CURSOR	Y	-0.01295983312303862
22:08:13.390450		TRACK	STATE	CURSOR	X	-0.013499773811872633
22:08:13.390595		TRACK	STATE	CURSOR	Y	-0.014293760087449212
22:08:13.411183		TRACK	STATE	CURSOR	X	-0.013907647281206881
22:08:13.411337		TRACK	STATE	CURSOR	Y	-0.015551424987313262
22:08:13.432093		TRACK	STATE	CURSOR	X	-0.014333947396370084
22:08:13.432242		TRACK	STATE	CURSOR	Y	-0.016858350989996905
22:08:13.452830		TRACK	STATE	CURSOR	X	-0.014758117354661282
22:08:13.452963		TRACK	STATE	CURSOR	Y	-0.01815107573783504
22:08:13.473343		TRACK	STATE	CURSOR	X	-0.01518003980409133
22:08:13.473533		TRACK	STATE	CURSOR	Y	-0.01942935085749046
22:08:13.494241		TRACK	STATE	CURSOR	X	-0.015579673519922234
22:08:13.494376		TRACK	STATE	CURSOR	Y	-0.01063309689192342
22:08:13.515230		TRACK	STATE	CURSOR	X	-0.015996868528126817
22:08:13.515380		TRACK	STATE	CURSOR	Y	-0.011882454708133582
22:08:13.534884		TRACK	STATE	CURSOR	X	-0.01639178550666659
22:08:13.535030		TRACK	STATE	CURSOR	Y	-0.0130582211437017
22:08:13.555511		TRACK	STATE	CURSOR	X	-0.016803802275993387
22:08:13.555655		TRACK	STATE	CURSOR	Y	-0.014277744079452622
22:08:13.576133		TRACK	STATE	CURSOR	X	-0.017193572212745534
22:08:13.576262		TRACK	STATE	CURSOR	Y	-0.015424666502905
22:08:13.596785		TRACK	STATE	CURSOR	X	-0.01759995796849991
22:08:13.596942		TRACK	STATE	CURSOR	Y	-0.016613457020877284
22:08:13.617741		TRACK	STATE	CURSOR	X	-0.01800328363565505
22:08:13.617884		TRACK	STATE	CURSOR	Y	-0.01778616562638473
22:08:13.638355		TRACK	STATE	CURSOR	X	-0.018403429776256183
22:08:13.638529		TRACK	STATE	CURSOR	Y	-0.018942565095915617
22:08:13.658783		TRACK	STATE	CURSOR	X	-0.018781455870462864
22:08:13.658927		TRACK	STATE	CURSOR	Y	-0.010028529935588693
22:08:13.679332		TRACK	STATE	CURSOR	X	-0.019175049452460145
22:08:13.679480		TRACK	STATE	CURSOR	Y	-0.011152443829927675
22:08:13.699992		TRACK	STATE	CURSOR	X	-0.01954661746213323
22:08:13.700119		TRACK	STATE	CURSOR	Y	-0.012207070556727923
22:08:13.720666		TRACK	STATE	CURSOR	X	-0.019933201366580874
22:08:13.720827		TRACK	STATE	CURSOR	Y	-0.013297665560759753
22:08:13.741495		TRACK	STATE	CURSOR	X	-0.010316017620908733
22:08:13.741644		TRACK	STATE	CURSOR	Y	-0.014370879311788482
22:08:13.762250		TRACK	STATE	CURSOR	X	-0.01069494597340401
22:08:13.762397		TRACK	STATE	CURSOR	Y	-0.015426502122458935
22:08:13.782941		TRACK	STATE	CURSOR	X	-0.01105210542609922
22:08:13.783088		TRACK	STATE	CURSOR	Y	-0.01641531374160262
22:08:13.803823		TRACK	STATE	CURSOR	X	-0.011423096278551011
22:08:13.803956		TRACK	STATE	CURSOR	Y	-0.017435999807114737
22:08:13.824456		TRACK	STATE	CURSOR	X	-0.011789843848498913
22:08:13.824651		TRACK	STATE	CURSOR	Y	-0.018438494088481895
22:08:13.845108		TRACK	STATE	CURSOR	X	-0.012135072061336629
22:08:13.845286		TRACK	STATE	CURSOR	Y	-0.01937615707120497
22:08:13.866017		TRACK	STATE	CURSOR	X	-0.012493188046065426
22:08:13.866151		TRACK	STATE	CURSOR	Y	-0.01034256862871455
22:08:13.886840		TRACK	STATE	CURSOR	X	-0.012846705224615814
22:08:13.887050		TRACK	STATE	CURSOR	Y	-0.011290215520119053
22:08:13.907652		TRACK	STATE	CURSOR	X	-0.013195503232355308
22:08:13.907789		TRACK	STATE	CURSOR	Y	-0.012218910203114027
22:08:13.928337		TRACK	STATE	CURSOR	X	-0.013539461764043756
22:08:13.928486		TRACK	STATE	CURSOR	Y	-0.013128468479657181
22:08:13.949065		TRACK	STATE	CURSOR	X	-0.013862432029811892
22:08:13.949202		TRACK	STATE	CURSOR	Y	-0.013976757761820753
22:08:13.969815		TRACK	STATE	CURSOR	X	-0.01419659564665716
22:08:13.969950		TRACK	STATE	CURSOR	Y	-0.01484843646152405
22:08:13.990443		TRACK	STATE	CURSOR	X	-0.014525565132706844
22:08:13.990590		TRACK	STATE	CURSOR	Y	-0.015700454759873028
22:08:14.011130		TRACK	STATE	CURSOR	X	-0.014833930707423866
