#	date	

10:32:13.596099		MAIN	INFO	SCENARIO	FILENAME	scenario_settings5.txt
10:32:14.665497		TRACK	STATE	CURSOR	X	-0.005207563584962142
10:32:14.665497		TRACK	STATE	CURSOR	Y	0.015560151941912327
10:32:14.686588		TRACK	STATE	CURSOR	X	-0.0052238566846284085
10:32:14.686588		TRACK	STATE	CURSOR	Y	0.014815002048161906
10:32:14.706677		TRACK	STATE	CURSOR	X	-0.005244418310826143
10:32:14.707677		TRACK	STATE	CURSOR	Y	0.014086117495259044
10:32:14.726695		TRACK	STATE	CURSOR	X	-0.005271321765949503
10:32:14.727694		TRACK	STATE	CURSOR	Y	0.013300763744002263
10:32:14.747406		TRACK	STATE	CURSOR	X	-0.005302019803308346
10:32:14.748401		TRACK	STATE	CURSOR	Y	0.012533883752926946
10:32:14.769782		TRACK	STATE	CURSOR	X	-0.00534152326138194
10:32:14.770781		TRACK	STATE	CURSOR	Y	0.011669166769696072
10:32:14.789854		TRACK	STATE	CURSOR	X	-0.005384850909226228
10:32:14.790853		TRACK	STATE	CURSOR	Y	0.010823261552441003
10:32:14.810773		TRACK	STATE	CURSOR	X	-0.0054312306519977245
10:32:14.810773		TRACK	STATE	CURSOR	Y	0.009999189583288097
10:32:14.830815		TRACK	STATE	CURSOR	X	-0.005485311732124788
10:32:14.831806		TRACK	STATE	CURSOR	Y	0.009114714294975144
10:32:14.852013		TRACK	STATE	CURSOR	X	-0.0055449167645364355
10:32:14.852013		TRACK	STATE	CURSOR	Y	0.008210749115992226
10:32:14.872633		TRACK	STATE	CURSOR	X	-0.00560682758530522
10:32:14.873236		TRACK	STATE	CURSOR	Y	0.0073318786649397075
10:32:14.893134		TRACK	STATE	CURSOR	X	-0.005673764115899001
10:32:14.893134		TRACK	STATE	CURSOR	Y	0.006435659545354112
10:32:14.913927		TRACK	STATE	CURSOR	X	-0.005749462813880206
10:32:14.913927		TRACK	STATE	CURSOR	Y	0.005476138319348893
10:32:14.933459		TRACK	STATE	CURSOR	X	-0.005830714396252758
10:32:14.934460		TRACK	STATE	CURSOR	Y	0.004497865878498812
10:32:14.953956		TRACK	STATE	CURSOR	X	-0.005913263338125446
10:32:14.954960		TRACK	STATE	CURSOR	Y	0.0035489251597780255
10:32:14.975477		TRACK	STATE	CURSOR	X	-0.0060053674502990595
10:32:14.976477		TRACK	STATE	CURSOR	Y	0.002534614589369426
10:32:14.995992		TRACK	STATE	CURSOR	X	-0.006098256515020366
10:32:14.995992		TRACK	STATE	CURSOR	Y	0.001551718345040247
10:32:15.015959		TRACK	STATE	CURSOR	X	-0.006196190794317584
10:32:15.015959		TRACK	STATE	CURSOR	Y	0.0005525291498438625
10:32:15.036458		TRACK	STATE	CURSOR	X	-0.006304451011972541
10:32:15.036458		TRACK	STATE	CURSOR	Y	-0.0005139567254113589
10:32:15.057793		TRACK	STATE	CURSOR	X	-0.00641827091114978
10:32:15.058315		TRACK	STATE	CURSOR	Y	-0.0015979935016961697
10:32:15.078512		TRACK	STATE	CURSOR	X	-0.006537647211427078
10:32:15.079512		TRACK	STATE	CURSOR	Y	-0.0026993656264686847
10:32:15.098925		TRACK	STATE	CURSOR	X	-0.006662575327889257
10:32:15.098925		TRACK	STATE	CURSOR	Y	-0.0038178545488418217
10:32:15.119910		TRACK	STATE	CURSOR	X	-0.006786710661882245
10:32:15.119910		TRACK	STATE	CURSOR	Y	-0.0048987930315606346
10:32:15.140961		TRACK	STATE	CURSOR	X	-0.006922459857168069
10:32:15.140961		TRACK	STATE	CURSOR	Y	-0.006050059380250057
10:32:15.160546		TRACK	STATE	CURSOR	X	-0.007056886809597772
10:32:15.160546		TRACK	STATE	CURSOR	Y	-0.007161804681029331
10:32:15.181307		TRACK	STATE	CURSOR	X	-0.007203424860267889
10:32:15.181307		TRACK	STATE	CURSOR	Y	-0.008344982554270637
10:32:15.202019		TRACK	STATE	CURSOR	X	-0.0073481080818473725
10:32:15.203015		TRACK	STATE	CURSOR	Y	-0.009486699934023242
10:32:15.222341		TRACK	STATE	CURSOR	X	-0.0075053929700280115
10:32:15.223148		TRACK	STATE	CURSOR	Y	-0.01070090243127126
10:32:15.242344		TRACK	STATE	CURSOR	X	-0.007660287769445264
10:32:15.243560		TRACK	STATE	CURSOR	Y	-0.011871737436573639
10:32:15.263232		TRACK	STATE	CURSOR	X	-0.007828267655079815
10:32:15.264232		TRACK	STATE	CURSOR	Y	-0.013116057259182419
10:32:15.286238		TRACK	STATE	CURSOR	X	-0.008010096750956366
10:32:15.287233		TRACK	STATE	CURSOR	Y	-0.014435787748898372
10:32:15.305904		TRACK	STATE	CURSOR	X	-0.008189226898769239
10:32:15.306904		TRACK	STATE	CURSOR	Y	-0.015710697675509207
10:32:15.326039		TRACK	STATE	CURSOR	X	-0.008364863908769763
10:32:15.327039		TRACK	STATE	CURSOR	Y	-0.01693843971890497
10:32:15.346632		TRACK	STATE	CURSOR	X	-0.00854539722095271
10:32:15.347632		TRACK	STATE	CURSOR	Y	-0.01817917322256462
10:32:15.367069		TRACK	STATE	CURSOR	X	-0.008740206553021934
10:32:15.367069		TRACK	STATE	CURSOR	Y	-0.01949568602751004
10:32:15.387621		TRACK	STATE	CURSOR	X	-0.008930718159456785
10:32:15.388621		TRACK	STATE	CURSOR	Y	-0.010762365829574726
10:32:15.408226		TRACK	STATE	CURSOR	X	-0.009126066139010939
10:32:15.408226		TRACK	STATE	CURSOR	Y	-0.01204136357075779
10:32:15.430550		TRACK	STATE	CURSOR	X	-0.009346508807874465
10:32:15.430868		TRACK	STATE	CURSOR	Y	-0.0134622199959015
10:32:15.449963		TRACK	STATE	CURSOR	X	-0.009562337607516522
10:32:15.450964		TRACK	STATE	CURSOR	Y	-0.014831864945381386
10:32:15.470290		TRACK	STATE	CURSOR	X	-0.009772772189897519
10:32:15.471290		TRACK	STATE	CURSOR	Y	-0.016148186321118793
10:32:15.491712		TRACK	STATE	CURSOR	X	-0.009998827888553247
10:32:15.491712		TRACK	STATE	CURSOR	Y	-0.017542559836746963
10:32:15.511679		TRACK	STATE	CURSOR	X	-0.010218948074267866
10:32:15.512679		TRACK	STATE	CURSOR	Y	-0.018881945851710075
10:32:15.531980		TRACK	STATE	CURSOR	X	-0.010455114162834825
10:32:15.531980		TRACK	STATE	CURSOR	Y	-0.010300022556093582
10:32:15.553208		TRACK	STATE	CURSOR	X	-0.010696410437645113
10:32:15.554208		TRACK	STATE	CURSOR	Y	-0.011729837774389075
10:32:15.574449		TRACK	STATE	CURSOR	X	-0.010930954460686862
10:32:15.575804		TRACK	STATE	CURSOR	Y	-0.01310222824713782
10:32:15.593585		TRACK	STATE	CURSOR	X	-0.01117008959215087
10:32:15.593585		TRACK	STATE	CURSOR	Y	-0.014484777123730074
10:32:15.614769		TRACK	STATE	CURSOR	X	-0.011426087680787242
10:32:15.614769		TRACK	STATE	CURSOR	Y	-0.015947122863626026
10:32:15.636221		TRACK	STATE	CURSOR	X	-0.01168707395473854
10:32:15.636221		TRACK	STATE	CURSOR	Y	-0.01742012204217365
10:32:15.655767		TRACK	STATE	CURSOR	X	-0.011940233655344653
10:32:15.656825		TRACK	STATE	CURSOR	Y	-0.018832624540983035
10:32:15.675929		TRACK	STATE	CURSOR	X	-0.012210843507570115
10:32:15.676931		TRACK	STATE	CURSOR	Y	-0.010325607588951917
10:32:15.697059		TRACK	STATE	CURSOR	X	-0.012486320941424758
10:32:15.698060		TRACK	STATE	CURSOR	Y	-0.011828405083323149
10:32:15.717822		TRACK	STATE	CURSOR	X	-0.01275316610751285
10:32:15.717822		TRACK	STATE	CURSOR	Y	-0.013268502264156138
10:32:15.737636		TRACK	STATE	CURSOR	X	-0.013038020598297312
10:32:15.738636		TRACK	STATE	CURSOR	Y	-0.014789631085070596
10:32:15.759363		TRACK	STATE	CURSOR	X	-0.013327610761330053
10:32:15.759363		TRACK	STATE	CURSOR	Y	-0.016319720783375104
10:32:15.778823		TRACK	STATE	CURSOR	X	-0.013607770501775501
10:32:15.779821		TRACK	STATE	CURSOR	Y	-0.01778501272132109
10:32:15.799865		TRACK	STATE	CURSOR	X	-0.013892140936942335
10:32:15.800865		TRACK	STATE	CURSOR	Y	-0.019257913780828202
10:32:15.820509		TRACK	STATE	CURSOR	X	-0.014195214672003733
10:32:15.820509		TRACK	STATE	CURSOR	Y	-0.010812370377230702
10:32:15.839505		TRACK	STATE	CURSOR	X	-0.014488081692972063
10:32:15.841007		TRACK	STATE	CURSOR	Y	-0.0123000722772346
10:32:15.861752		TRACK	STATE	CURSOR	X	-0.0147999785835492
10:32:15.861752		TRACK	STATE	CURSOR	Y	-0.01386950375259702
10:32:15.881549		TRACK	STATE	CURSOR	X	-0.015101152807386988
10:32:15.881549		TRACK	STATE	CURSOR	Y	-0.015370926108961834
10:32:15.901300		TRACK	STATE	CURSOR	X	-0.015406307914271325
10:32:15.902299		TRACK	STATE	CURSOR	Y	-0.016878646632854884
10:32:15.924869		TRACK	STATE	CURSOR	X	-0.01576209501463512
10:32:15.925866		TRACK	STATE	CURSOR	Y	-0.018619973594658598
10:32:15.946214		TRACK	STATE	CURSOR	X	-0.01609142272803793
10:32:15.946857		TRACK	STATE	CURSOR	Y	-0.010216517900221355
10:32:15.965425		TRACK	STATE	CURSOR	X	-0.01640898759907017
10:32:15.966768		TRACK	STATE	CURSOR	Y	-0.011742639791012045
10:32:15.987072		TRACK	STATE	CURSOR	X	-0.01674648886537718
10:32:15.987649		TRACK	STATE	CURSOR	Y	-0.0133506590011801
10:32:16.007246		TRACK	STATE	CURSOR	X	-0.017071728828636834
10:32:16.008392		TRACK	STATE	CURSOR	Y	-0.014887155963578721
10:32:16.027779		TRACK	STATE	CURSOR	X	-0.017417171943923077
10:32:16.028517		TRACK	STATE	CURSOR	Y	-0.016505486166131372
10:32:16.048725		TRACK	STATE	CURSOR	X	-0.017766590167188307
10:32:16.049391		TRACK	STATE	CURSOR	Y	-0.01812864469954151
10:32:16.068975		TRACK	STATE	CURSOR	X	-0.018103006229115776
10:32:16.069550		TRACK	STATE	CURSOR	Y	-0.01967871720271347
10:32:16.088833		TRACK	STATE	CURSOR	X	-0.018459998778859055
10:32:16.090064		TRACK	STATE	CURSOR	Y	-0.011310414436642753
10:32:16.109180		TRACK	STATE	CURSOR	X	-0.018803508488774896
10:32:16.110195		TRACK	STATE	CURSOR	Y	-0.012868058233903737
10:32:16.130065		TRACK	STATE	CURSOR	X	-0.01916782114925113
10:32:16.131378		TRACK	STATE	CURSOR	Y	-0.014507115222816667
10:32:16.151373		TRACK	STATE	CURSOR	X	-0.019518178209535247
10:32:16.152394		TRACK	STATE	CURSOR	Y	-0.01607120521653319
10:32:16.173476		TRACK	STATE	CURSOR	X	-0.019907320396555156
10:32:16.174204		TRACK	STATE	CURSOR	Y	-0.017794852745090683
10:32:16.193664		TRACK	STATE	CURSOR	X	-0.010282365509873178
10:32:16.194832		TRACK	STATE	CURSOR	Y	-0.01944291068382855
10:32:16.386754		TRACK	STATE	CURSOR	X	-0.01388035245550944
10:32:16.387219		TRACK	STATE	CURSOR	Y	-0.02466066317529008
10:32:16.408043		TRACK	STATE	CURSOR	X	-0.014286803764796472
10:32:16.409042		TRACK	STATE	CURSOR	Y	-0.016318287760819762
10:32:16.428573		TRACK	STATE	CURSOR	X	-0.014695887471176247
10:32:16.428573		TRACK	STATE	CURSOR	Y	-0.017975098033122812
10:32:16.448922		TRACK	STATE	CURSOR	X	-0.01510751892674425
10:32:16.449918		TRACK	STATE	CURSOR	Y	-0.01963078087509269
10:32:16.469310		TRACK	STATE	CURSOR	X	-0.015501839165600337
10:32:16.470310		TRACK	STATE	CURSOR	Y	-0.011206287219678325
10:32:16.490855		TRACK	STATE	CURSOR	X	-0.01591819695672786
10:32:16.491852		TRACK	STATE	CURSOR	Y	-0.01285886737569021
10:32:16.512857		TRACK	STATE	CURSOR	X	-0.01635683801426067
10:32:16.512857		TRACK	STATE	CURSOR	Y	-0.01458793740623806
10:32:16.532469		TRACK	STATE	CURSOR	X	-0.01675769962193563
10:32:16.532469		TRACK	STATE	CURSOR	Y	-0.016157564800990367
10:32:16.553469		TRACK	STATE	CURSOR	X	-0.01718066626078693
10:32:16.554470		TRACK	STATE	CURSOR	Y	-0.017803058720541946
10:32:16.574359		TRACK	STATE	CURSOR	X	-0.017605655996050566
10:32:16.574359		TRACK	STATE	CURSOR	Y	-0.019445568003690652
10:32:16.594952		TRACK	STATE	CURSOR	X	-0.01803257730220298
10:32:16.594952		TRACK	STATE	CURSOR	Y	-0.011084782244698903
10:32:16.615479		TRACK	STATE	CURSOR	X	-0.018440880222212297
10:32:16.615479		TRACK	STATE	CURSOR	Y	-0.012642591787873197
10:32:16.635480		TRACK	STATE	CURSOR	X	-0.01885077061226975
10:32:16.637153		TRACK	STATE	CURSOR	Y	-0.014196864563507107
10:32:16.657255		TRACK	STATE	CURSOR	X	-0.019282774946378388
10:32:16.657255		TRACK	STATE	CURSOR	Y	-0.01582475296099964
10:32:16.677295		TRACK	STATE	CURSOR	X	-0.019716344576734927
10:32:16.677295		TRACK	STATE	CURSOR	Y	-0.017448140543060604
10:32:16.696954		TRACK	STATE	CURSOR	X	-0.010130635458450369
10:32:16.697955		TRACK	STATE	CURSOR	Y	-0.018989758691399104
10:32:16.720082		TRACK	STATE	CURSOR	X	-0.01060860884819745
10:32:16.720082		TRACK	STATE	CURSOR	Y	-0.01075688538185752
10:32:16.740813		TRACK	STATE	CURSOR	X	-0.011025480718862621
10:32:16.741858		TRACK	STATE	CURSOR	Y	-0.012288233514255597
10:32:16.761440		TRACK	STATE	CURSOR	X	-0.011464342679989052
10:32:16.761940		TRACK	STATE	CURSOR	Y	-0.013890557498963082
10:32:16.781002		TRACK	STATE	CURSOR	X	-0.011883308839852077
10:32:16.782002		TRACK	STATE	CURSOR	Y	-0.015410982166266364
10:32:16.801351		TRACK	STATE	CURSOR	X	-0.01230316491187075
10:32:16.802350		TRACK	STATE	CURSOR	Y	-0.016925679881790355
10:32:16.822422		TRACK	STATE	CURSOR	X	-0.012744876071649798
10:32:16.822422		TRACK	STATE	CURSOR	Y	-0.01850966434445897
10:32:16.844019		TRACK	STATE	CURSOR	X	-0.013208459316666072
10:32:16.845018		TRACK	STATE	CURSOR	Y	-0.010161670331831742
10:32:16.866005		TRACK	STATE	CURSOR	X	-0.013672784106822987
10:32:16.866005		TRACK	STATE	CURSOR	Y	-0.01180575966638685
10:32:16.888056		TRACK	STATE	CURSOR	X	-0.014116585781855219
10:32:16.888056		TRACK	STATE	CURSOR	Y	-0.013367418594332674
10:32:16.909001		TRACK	STATE	CURSOR	X	-0.014582015916362509
10:32:16.910109		TRACK	STATE	CURSOR	Y	-0.014995049103481097
10:32:16.929478		TRACK	STATE	CURSOR	X	-0.015005473901379155
10:32:16.929478		TRACK	STATE	CURSOR	Y	-0.016466980070219885
10:32:16.950528		TRACK	STATE	CURSOR	X	-0.015450349865479605
10:32:16.951528		TRACK	STATE	CURSOR	Y	-0.01800429506103455
10:32:16.970511		TRACK	STATE	CURSOR	X	-0.01587417897743744
10:32:16.971512		TRACK	STATE	CURSOR	Y	-0.019460320659073854
10:32:16.996098		TRACK	STATE	CURSOR	X	-0.016425203365767457
10:32:16.997097		TRACK	STATE	CURSOR	Y	-0.011340945085607861
10:32:17.016652		TRACK	STATE	CURSOR	X	-0.016848986384769227
10:32:17.017654		TRACK	STATE	CURSOR	Y	-0.012777872780155084
10:32:17.037217		TRACK	STATE	CURSOR	X	-0.017293769389989083
10:32:17.037217		TRACK	STATE	CURSOR	Y	-0.01427726531338513
10:32:17.057846		TRACK	STATE	CURSOR	X	-0.017738251295053617
10:32:17.058846		TRACK	STATE	CURSOR	Y	-0.015766767176195552
10:32:17.078487		TRACK	STATE	CURSOR	X	-0.018161187128341166
10:32:17.078487		TRACK	STATE	CURSOR	Y	-0.017175885931863623
10:32:17.098069		TRACK	STATE	CURSOR	X	-0.018583655144060143
10:32:17.099070		TRACK	STATE	CURSOR	Y	-0.018575533733159302
10:32:17.118827		TRACK	STATE	CURSOR	X	-0.019026638319429662
10:32:17.119893		TRACK	STATE	CURSOR	Y	-0.010034706567812817
10:32:17.140386		TRACK	STATE	CURSOR	X	-0.019468888801137903
10:32:17.140386		TRACK	STATE	CURSOR	Y	-0.01148289368307401
10:32:17.160388		TRACK	STATE	CURSOR	X	-0.019889296137417196
10:32:17.161386		TRACK	STATE	CURSOR	Y	-0.012851653666642213
10:32:17.181370		TRACK	STATE	CURSOR	X	-0.010329793018431102
10:32:17.182373		TRACK	STATE	CURSOR	Y	-0.014277599426062862
10:32:17.202378		TRACK	STATE	CURSOR	X	-0.01076922518597106
10:32:17.203523		TRACK	STATE	CURSOR	Y	-0.015691750989130733
10:32:17.223582		TRACK	STATE	CURSOR	X	-0.011207479156866542
10:32:17.223582		TRACK	STATE	CURSOR	Y	-0.017093838569777482
10:32:17.244003		TRACK	STATE	CURSOR	X	-0.011623664240662463
10:32:17.244003		TRACK	STATE	CURSOR	Y	-0.018417699211814666
10:32:17.265063		TRACK	STATE	CURSOR	X	-0.012059289007500614
10:32:17.265063		TRACK	STATE	CURSOR	Y	-0.01979546388212567
10:32:17.284690		TRACK	STATE	CURSOR	X	-0.012493397735354081
10:32:17.285696		TRACK	STATE	CURSOR	Y	-0.011160380657099777
10:32:17.306698		TRACK	STATE	CURSOR	X	-0.01292587510279536
10:32:17.307229		TRACK	STATE	CURSOR	Y	-0.012512188436436146
10:32:17.326381		TRACK	STATE	CURSOR	X	-0.013336135730762403
10:32:17.327377		TRACK	STATE	CURSOR	Y	-0.013787200111402264
10:32:17.348008		TRACK	STATE	CURSOR	X	-0.01376509410819115
10:32:17.349027		TRACK	STATE	CURSOR	Y	-0.015112670442097827
10:32:17.366905		TRACK	STATE	CURSOR	X	-0.014171792168842645
10:32:17.367905		TRACK	STATE	CURSOR	Y	-0.016362135379442228
10:32:17.387560		TRACK	STATE	CURSOR	X	-0.014576598584449674
10:32:17.387882		TRACK	STATE	CURSOR	Y	-0.017598805763573755
10:32:17.407477		TRACK	STATE	CURSOR	X	-0.014999498643047457
10:32:17.408462		TRACK	STATE	CURSOR	Y	-0.018883303831735435
10:32:17.428322		TRACK	STATE	CURSOR	X	-0.015400110338563195
10:32:17.429319		TRACK	STATE	CURSOR	Y	-0.01009307415612005
10:32:17.448979		TRACK	STATE	CURSOR	X	-0.015818381620597656
10:32:17.448979		TRACK	STATE	CURSOR	Y	-0.011348858961786746
10:32:17.469174		TRACK	STATE	CURSOR	X	-0.016214370775738347
10:32:17.469174		TRACK	STATE	CURSOR	Y	-0.012530841972532148
10:32:17.489499		TRACK	STATE	CURSOR	X	-0.016607949154970568
10:32:17.490497		TRACK	STATE	CURSOR	Y	-0.013698953824294835
10:32:17.510303		TRACK	STATE	CURSOR	X	-0.0170184996828159
10:32:17.510660		TRACK	STATE	CURSOR	Y	-0.01491031872990515
10:32:17.530188		TRACK	STATE	CURSOR	X	-0.017406815263404367
10:32:17.530188		TRACK	STATE	CURSOR	Y	-0.016049357926237774
10:32:17.550600		TRACK	STATE	CURSOR	X	-0.017811612999509036
10:32:17.550600		TRACK	STATE	CURSOR	Y	-0.017229753098694255
10:32:17.571359		TRACK	STATE	CURSOR	X	-0.01819423329340914
10:32:17.571359		TRACK	STATE	CURSOR	Y	-0.018338879895304895
10:32:17.592052		TRACK	STATE	CURSOR	X	-0.018592823340387282
10:32:17.593046		TRACK	STATE	CURSOR	Y	-0.01948743407875466
10:32:17.612657		TRACK	STATE	CURSOR	X	-0.018969314428176558
10:32:17.613658		TRACK	STATE	CURSOR	Y	-0.010565828823431518
10:32:17.635864		TRACK	STATE	CURSOR	X	-0.019416939676480616
10:32:17.636897		TRACK	STATE	CURSOR	Y	-0.011839713072347312
10:32:17.656726		TRACK	STATE	CURSOR	X	-0.019786369041572195
10:32:17.656726		TRACK	STATE	CURSOR	Y	-0.012884238806716674
10:32:17.678284		TRACK	STATE	CURSOR	X	-0.010188838251858208
10:32:17.678786		TRACK	STATE	CURSOR	Y	-0.014015085652232516
10:32:17.698762		TRACK	STATE	CURSOR	X	-0.010569075937809093
10:32:17.699762		TRACK	STATE	CURSOR	Y	-0.01507659521761018
10:32:17.719852		TRACK	STATE	CURSOR	X	-0.010927519669644338
10:32:17.719852		TRACK	STATE	CURSOR	Y	-0.016071076984173066
10:32:17.740072		TRACK	STATE	CURSOR	X	-0.01129989819013458
10:32:17.741249		TRACK	STATE	CURSOR	Y	-0.017097782596058625
10:32:17.760731		TRACK	STATE	CURSOR	X	-0.011650638493632239
10:32:17.760731		TRACK	STATE	CURSOR	Y	-0.018058749189126283
10:32:17.780972		TRACK	STATE	CURSOR	X	-0.012014698919415314
10:32:17.780972		TRACK	STATE	CURSOR	Y	-0.019049882851781316
10:32:17.801257		TRACK	STATE	CURSOR	X	-0.012357298637260499
10:32:17.802323		TRACK	STATE	CURSOR	Y	-0.019976614171893198
10:32:17.823323		TRACK	STATE	CURSOR	X	-0.012712581937231114
10:32:17.823323		TRACK	STATE	CURSOR	Y	-0.010931431801798572
10:32:17.842008		TRACK	STATE	CURSOR	X	-0.013046603947504192
10:32:17.843009		TRACK	STATE	CURSOR	Y	-0.01182323076614856
10:32:17.863284		TRACK	STATE	CURSOR	X	-0.013392651267007958
10:32:17.864284		TRACK	STATE	CURSOR	Y	-0.012741012698733964
10:32:17.886545		TRACK	STATE	CURSOR	X	-0.01376601947905748
10:32:17.886545		TRACK	STATE	CURSOR	Y	-0.013724119892953282
10:32:17.906739		TRACK	STATE	CURSOR	X	-0.01408577897583894
10:32:17.907237		TRACK	STATE	CURSOR	Y	-0.01456005285593725
10:32:17.926410		TRACK	STATE	CURSOR	X	-0.014416493166113155
10:32:17.927410		TRACK	STATE	CURSOR	Y	-0.015418643755926867
10:32:17.947410		TRACK	STATE	CURSOR	X	-0.014726557501113577
10:32:17.948693		TRACK	STATE	CURSOR	Y	-0.016217967357659006
10:32:17.967881		TRACK	STATE	CURSOR	X	-0.01504686333798934
10:32:17.968843		TRACK	STATE	CURSOR	Y	-0.017037794226794058
10:32:17.988473		TRACK	STATE	CURSOR	X	-0.015346797677002146
10:32:17.989474		TRACK	STATE	CURSOR	Y	-0.01779989710389001
10:32:18.008376		TRACK	STATE	CURSOR	X	-0.01565623920705908
10:32:18.009379		TRACK	STATE	CURSOR	Y	-0.01858033111504958
10:32:18.028960		TRACK	STATE	CURSOR	X	-0.015945609968025527
10:32:18.029959		TRACK	STATE	CURSOR	Y	-0.019304626967594267
10:32:18.049934		TRACK	STATE	CURSOR	X	-0.016243732693296466
10:32:18.049934		TRACK	STATE	CURSOR	Y	-0.010045065825538034
10:32:18.070433		TRACK	STATE	CURSOR	X	-0.01652210781434888
10:32:18.070433		TRACK	STATE	CURSOR	Y	-0.010730993823141315
10:32:18.090903		TRACK	STATE	CURSOR	X	-0.016808458973842928
10:32:18.091906		TRACK	STATE	CURSOR	Y	-0.011430862182531325
10:32:18.111904		TRACK	STATE	CURSOR	X	-0.01707540818145392
10:32:18.111904		TRACK	STATE	CURSOR	Y	-0.012077887354441584
10:32:18.132017		TRACK	STATE	CURSOR	X	-0.017349537032706176
10:32:18.133012		TRACK	STATE	CURSOR	Y	-0.01273663722099576
10:32:18.152129		TRACK	STATE	CURSOR	X	-0.01760463210978814
10:32:18.153132		TRACK	STATE	CURSOR	Y	-0.01334425083002762
10:32:18.173101		TRACK	STATE	CURSOR	X	-0.017866090210271843
